data_type,field_pt,date,year,month,day,locality,site,bar,org_stn,station,transect,tran_length,easting,northing,elev_m,pt_type,collector,el_type,gear,location
ELEVATION,PC2873,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295193.207,3238399.395,-0.978,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2874,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295196.600,3238394.150,-0.978,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2876,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295198.534,3238381.450,-1.161,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2877,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295200.992,3238375.799,-1.131,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2878,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295204.447,3238370.637,-1.253,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2879,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295208.639,3238365.778,-2.167,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2880,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295212.153,3238360.658,-2.533,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2881,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295214.601,3238354.964,-2.746,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2882,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295216.682,3238349.140,-2.655,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2883,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295219.201,3238343.558,-2.380,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2884,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295221.735,3238338.001,-1.862,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2885,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295224.759,3238332.641,-1.314,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2886,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295229.209,3238327.988,-1.131,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2891,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295253.361,3238290.965,-0.945,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2892,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295250.053,3238296.163,-0.975,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2893,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295245.370,3238300.702,-0.911,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2894,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295242.376,3238306.047,-0.942,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2895,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295240.191,3238311.800,-0.881,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2896,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295239.735,3238318.381,-0.972,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2897,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295236.163,3238323.442,-1.064,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2898,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295233.809,3238329.083,-1.338,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2899,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295230.369,3238334.251,-1.795,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2900,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295227.465,3238339.653,-1.948,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2901,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295224.751,3238345.291,-2.161,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2902,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295222.737,3238351.133,-2.466,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2903,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295220.224,3238356.690,-2.646,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2904,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295217.914,3238362.392,-2.585,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2905,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295214.678,3238367.614,-2.249,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2906,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295211.259,3238372.740,-2.006,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2907,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295209.132,3238378.504,-1.518,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2908,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295207.822,3238384.663,-1.183,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2909,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295203.849,3238389.562,-1.122,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2910,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295200.097,3238394.535,-1.122,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2911,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295197.477,3238400.075,-1.030,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2912,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295180.336,3238397.447,-0.963,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2913,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295183.008,3238391.935,-0.994,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2914,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295186.989,3238387.017,-1.055,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2915,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295191.457,3238382.282,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2916,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295194.894,3238377.104,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2917,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295198.598,3238372.092,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2918,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295201.177,3238366.479,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2919,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295202.013,3238360.104,-1.847,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2920,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295203.503,3238354.032,-2.609,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2921,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295205.465,3238348.132,-2.914,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2922,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295207.778,3238342.418,-2.761,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2923,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295210.258,3238336.800,-2.091,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2924,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295213.832,3238331.628,-1.268,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2925,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295216.271,3238326.029,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2926,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295219.056,3238320.564,-1.055,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2927,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295222.658,3238315.406,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2928,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295225.547,3238310.010,-0.994,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2929,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295228.739,3238304.682,-0.902,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2930,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295231.399,3238299.160,-0.902,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2931,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295232.598,3238292.914,-0.780,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2932,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295234.211,3238286.916,-0.689,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2938,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295342.585,3238166.541,-1.045,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2939,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295345.248,3238160.784,-0.954,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2940,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295348.149,3238155.266,-0.954,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2941,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295351.589,3238150.095,-0.920,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2942,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295355.686,3238145.503,-0.981,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2943,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295359.255,3238140.495,-1.012,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2944,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295363.018,3238135.594,-0.981,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2951,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295384.189,3238102.161,-0.860,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2952,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295378.753,3238105.649,-0.860,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2953,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295374.904,3238110.385,-0.920,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2954,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295371.761,3238115.725,-0.981,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2955,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295367.682,3238120.326,-1.012,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2956,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295362.547,3238124.049,-1.042,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2957,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295359.666,3238129.615,-1.012,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2958,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295356.430,3238134.858,-0.981,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2959,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295352.996,3238139.938,-0.951,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2960,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295347.701,3238143.529,-0.951,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2961,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295344.432,3238148.732,-1.009,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2962,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295340.040,3238153.025,-1.100,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2963,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295334.711,3238156.591,-1.009,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2964,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295332.100,3238162.353,-1.070,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2965,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295328.392,3238167.280,-1.039,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2966,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295323.058,3238170.838,-1.039,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2967,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295320.311,3238176.543,-0.978,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2968,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295318.350,3238182.845,-0.887,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2969,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295329.800,3238192.614,-0.823,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2970,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295333.241,3238187.470,-0.945,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2971,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295336.690,3238182.375,-0.945,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2972,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295340.787,3238177.737,-1.067,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2973,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295345.081,3238173.320,-1.067,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2974,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295349.267,3238168.733,-1.006,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2975,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295352.735,3238163.659,-1.067,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2976,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295356.417,3238158.698,-0.975,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2977,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295360.735,3238154.205,-1.036,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2978,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295364.210,3238149.158,-1.097,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2979,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295367.640,3238143.959,-1.067,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2980,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295372.284,3238139.868,-1.128,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2981,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295376.786,3238135.562,-1.097,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2982,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295380.539,3238130.613,-1.158,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2983,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295384.464,3238125.855,-1.097,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2984,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295388.620,3238121.339,-1.036,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2985,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295391.698,3238115.911,-0.975,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2986,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295394.027,3238109.850,-0.850,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2992,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295479.929,3238003.438,-1.024,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2993,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295483.186,3237998.210,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
